"","date","pres_mean","pres_min","pres_max","wind_mean","wind_min","wind_max","temp_mean","temp_min","temp_max","dew.p_mean","dew.p_min","dew.p_max","rh_mean","rh_min","rh_max","rain_mean","rain_min","rain_max","rain_sum"
"1",2023-01-01,102602.857142857,102520,102690,6.14285714285714,5,7,14.7714285714286,13.7,15.7,13.3428571428572,12.4,13.8,91.2857142857143,88,92,0,0,0,0
"2",2023-01-02,102510,102420,102600,6.57142857142857,4,8,14.7571428571429,14.3,15.1,13.0571428571429,12.8,13.3,89.7142857142857,87,94,0.0571428571428571,0,0.4,0.4
"3",2023-01-03,102823.75,102610,103050,2.375,1,5,12.025,9.70000000000005,13.7,11.0125,9.20000000000005,13.1,93.625,83,98,1.4125,0,7,11.3
"4",2023-01-04,103080,102980,103220,1.625,1,3,8.91250000000002,2.70000000000005,16,6.22500000000002,2.60000000000002,8.5,85,61,99,0.025,0,0.2,0.2
"5",2023-01-05,102552.5,102280,102930,3.25,1,5,13.3125,9.10000000000002,19,7.75000000000002,6.40000000000003,9,70.375,52,88,0,0,0,0
"6",2023-01-06,102386.25,102330,102490,2.25,1,3,10.825,6.80000000000001,14.9,8.31250000000002,5.40000000000003,10.3,85,74,95,0,0,0,0
"7",2023-01-07,101942.5,101610,102290,4.125,2,8,11.6375,8.5,14.3,9.91250000000002,7.60000000000002,11.6,89.375,83,98,0,0,0,0
"8",2023-01-08,101012.5,100680,101430,2.75,1,4,11.3375,9.5,13.4,9.71250000000003,8.60000000000002,10.7,89.875,84,94,0,0,0,0
"9",2023-01-09,101400,100890,102130,6.75,2,9,11.2875,9.5,13.2,3.56250000000002,1,7.90000000000003,60,46,90,0.025,0,0.2,0.2
"10",2023-01-10,102472.857142857,102260,102630,3.28571428571429,1,6,10.5285714285715,8.90000000000003,14.6,3.61428571428573,2,5.70000000000005,62.7142857142857,55,79,0,0,0,0
"11",2023-01-11,102293.75,102150,102600,3.75,1,9,9.77500000000003,3.20000000000005,16.8,4.76250000000002,2.60000000000002,8,74,54,96,0,0,0,0
"12",2023-01-12,102535,102290,102750,2,0,5,10.775,7.40000000000003,14.6,5.12500000000003,3.20000000000005,6.40000000000003,68.75,58,80,0,0,0,0
"13",2023-01-13,102328.75,102180,102620,5.125,2,9,12.175,9.90000000000003,15.5,6.18750000000003,4.90000000000003,7.80000000000001,67,60,73,0,0,0,0
"14",2023-01-14,102226.25,101880,102570,2.25,1,4,8.53750000000002,3.80000000000001,12.1,5.16250000000002,1.70000000000005,6.60000000000002,79.75,68,89,0,0,0,0
"15",2023-01-15,101590,101500,101740,3.42857142857143,0,8,8.34285714285717,6.10000000000002,11.9,3.90000000000003,-0.5,7.5,76,48,92,0,0,0,0
"16",2023-01-16,100257.5,99640,101270,6.375,2,11,8.46250000000001,6.30000000000001,11.2,3.72500000000002,2.30000000000001,5.40000000000003,72.625,60,83,0,0,0,0
"17",2023-01-17,99018.5714285714,98790,99380,2.28571428571429,0,6,6.7857142857143,4.40000000000003,11.3,4.07142857142859,1.30000000000001,7,83.4285714285714,67,95,0.257142857142857,0,1,1.8
"18",2023-01-18,100036.666666667,99240,100740,6.5,2,11,6.48333333333337,2.80000000000001,9.40000000000003,-2.61666666666664,-5.89999999999998,0.400000000000034,53.1666666666667,41,68,NA,NA,NA,0
"19",2023-01-19,100827.142857143,100580,100990,4.85714285714286,2,8,4.71428571428575,1.20000000000005,8.90000000000003,-2.88571428571425,-5.69999999999999,0.200000000000045,59.2857142857143,39,79,0.0571428571428571,0,0.4,0.4
"20",2023-01-20,101360,100560,101850,5,2,9,5.17500000000003,1.90000000000003,9.20000000000005,-3.51249999999999,-7.69999999999999,0,56.125,34,80,0.05,0,0.2,0.4
"21",2023-01-21,101648.571428571,101390,101830,6.42857142857143,5,10,4.60000000000002,2.40000000000003,9.5,-5.39999999999998,-7.09999999999997,-2.5,49.4285714285714,31,60,0,0,0,0
"22",2023-01-22,102038.75,101860,102270,5.625,3,11,4.12500000000001,1.30000000000001,7.30000000000001,-5.81249999999998,-6.89999999999998,-4.39999999999998,49,38,60,0,0,0,0
"23",2023-01-23,102170,101950,102320,2.71428571428571,2,5,2.75714285714287,-1.09999999999997,8,-4.51428571428568,-5.89999999999998,-3.29999999999995,59.2857142857143,43,70,0,0,0,0
"24",2023-01-24,102616.25,102380,102840,4,2,7,4.27500000000001,-0.299999999999955,11.8,-1.98749999999998,-3.79999999999995,-0.399999999999977,65.125,43,77,0,0,0,0
"25",2023-01-25,102491.25,102200,102810,3.25,2,4,4.50000000000002,1.10000000000002,10.2,-2.43749999999998,-3.59999999999997,-0.899999999999977,61.75,46,74,0,0,0,0
"26",2023-01-26,101570,101350,101870,2.57142857142857,2,5,4.18571428571431,-0.399999999999977,9.5,-2.32857142857141,-3.69999999999999,-0.699999999999989,64,47,81,0,0,0,0
"27",2023-01-27,101436.25,101340,101630,4.625,3,6,3.35000000000003,-0.599999999999966,7.70000000000005,-4.61249999999998,-5.69999999999999,-3.5,56.875,44,74,0,0,0,0
"28",2023-01-28,101900,101610,102300,4.25,2,7,4.45000000000003,1.70000000000005,8,-3.82499999999997,-4.79999999999995,-2.89999999999998,55.25,46,63,0,0,0,0
"29",2023-01-29,102532.5,102340,102690,2.125,1,3,3.18750000000001,-2,9,-3.38749999999998,-5.79999999999995,-1.69999999999999,63.375,43,75,0,0,0,0
"30",2023-01-30,102482.5,102210,102670,3,0,7,4.13750000000002,-2.59999999999997,12,-3.06249999999997,-4.79999999999995,-0.799999999999955,62,32,83,0,0,0,0
"31",2023-01-31,102561.428571429,102400,102670,2.85714285714286,1,8,9.04285714285717,5.70000000000005,13.7,0.371428571428599,-1,1.70000000000005,55.5714285714286,40,69,0,0,0,0
"32",2023-02-01,102700,102640,102840,1.5,1,2,4.23333333333336,-0.399999999999977,9.10000000000002,-0.983333333333311,-3.79999999999995,1.90000000000003,70.3333333333333,49,84,0,0,0,0
"33",2023-02-02,102844.285714286,102700,102950,4.71428571428571,2,8,8.87142857142859,3.30000000000001,15.4,-1.02857142857141,-2.19999999999999,0,51.5714285714286,35,67,0,0,0,0
"34",2023-02-03,102910,102750,103050,2,0,4,9.17500000000002,4,17.2,-0.549999999999983,-2.09999999999997,1.20000000000005,52.125,34,67,0,0,0,0
"35",2023-02-04,102685,102470,102880,6.66666666666667,3,10,11.8,5.60000000000002,18.7,1.01666666666668,-1.19999999999999,3.30000000000001,49,36,65,0,0,0,0
"36",2023-02-05,103040,102880,103250,5.5,3,8,11.9,6.5,16.3,2.31666666666669,-0.399999999999977,3.40000000000003,53.1666666666667,42,72,0,0,0,0
"37",2023-02-06,102941.666666667,102790,103130,3.33333333333333,2,4,7.96666666666668,5.40000000000003,12,1.38333333333335,-0.199999999999989,2.90000000000003,64.3333333333333,48,76,0.0666666666666667,0,0.4,0.4
"38",2023-02-07,102926.25,102640,103200,4.125,1,8,6.32500000000002,2.40000000000003,11.6,1.37500000000001,-1,4.80000000000001,72.125,49,90,0.35,0,1.6,2.8
"39",2023-02-08,103131.428571429,103050,103180,3.28571428571429,1,5,4.74285714285716,0.900000000000034,10.3,-0.971428571428549,-2.09999999999997,0.100000000000023,69,43,88,0,0,0,0
"40",2023-02-09,103310,103190,103520,2.75,1,5,4.76250000000002,-0.899999999999977,10.7,-1.24999999999997,-4,1.60000000000002,66.375,49,81,0,0,0,0
"41",2023-02-10,103617.142857143,103560,103680,1.28571428571429,1,2,3.44285714285717,-1.29999999999995,9.40000000000003,-2.32857142857141,-3.69999999999999,-0.0999999999999659,67.2857142857143,43,84,0,0,0,0
