gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4967673541	8e52f35a-2522-4865-8361-5c249310a7cf	BG02_PaAig_20092023_CUPIP_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	Culex pipiens Linnaeus, 1758		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.63	3.874	100.0						2023-09-19T07:50/2023-09-20T07:50		9	2023	1652991	1652991	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.115Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673540	8e52f35a-2522-4865-8361-5c249310a7cf	BG04_PaJdP_29062023_CUHOR_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex hortensis		SPECIES	Culex hortensis Ficalbi, 1889	Culex hortensis Ficalbi, 1889		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.615	3.871	100.0						2023-06-28T09:56/2023-06-29T09:56		6	2023	1653124	1653124	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.114Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673539	8e52f35a-2522-4865-8361-5c249310a7cf	BG04_PaJdP_03052023_ALBO_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes albopictus		SPECIES	Aedes albopictus (Skuse, 1894)	Aedes albopictus (Skuse, 1895)		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.615	3.871	100.0						2023-05-02T09:48/2023-05-03T09:48		5	2023	1651430	1651430	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.114Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673538	8e52f35a-2522-4865-8361-5c249310a7cf	BG12_ZPLSou_26072023_CULAN_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta annulata		SPECIES	Culiseta annulata (Schrank, 1776)	Culiseta annulata (Schrank, 1776)		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.626	3.845	100.0						2023-07-25T13:13/2023-07-26T13:13		7	2023	1649565	1649565	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.114Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673537	8e52f35a-2522-4865-8361-5c249310a7cf	BG04_PaJdP_19042023_ALBO_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes albopictus		SPECIES	Aedes albopictus (Skuse, 1894)	Aedes albopictus (Skuse, 1895)		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.615	3.871	100.0						2023-04-18T10:00/2023-04-19T10:00		4	2023	1651430	1651430	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.115Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673536	8e52f35a-2522-4865-8361-5c249310a7cf	BG11_ZPLem_01062023_CUHOR_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex hortensis		SPECIES	Culex hortensis Ficalbi, 1889	Culex hortensis Ficalbi, 1889		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.594	3.875	100.0						2023			2023	1653124	1653124	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.114Z		RECORDED_DATE_MISMATCH;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673535	8e52f35a-2522-4865-8361-5c249310a7cf	BG02_PaAig_24082023_CULLA_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta longiareolata		SPECIES	Culiseta longiareolata (Macquart, 1838)	Culiseta longiareolata (Macquart, 1838)		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.63	3.874	100.0						2023-08-23T07:25/2023-08-24T07:25		8	2023	1649571	1649571	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.113Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673534	8e52f35a-2522-4865-8361-5c249310a7cf	BG13_ZPLSou_24082023_CULAN_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta annulata		SPECIES	Culiseta annulata (Schrank, 1776)	Culiseta annulata (Schrank, 1776)		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.626	3.845	100.0						2023-08-23T11:55/2023-08-24T11:55		8	2023	1649565	1649565	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.113Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673533	8e52f35a-2522-4865-8361-5c249310a7cf	BG04_PaJdP_20092023_ALBO_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes albopictus		SPECIES	Aedes albopictus (Skuse, 1894)	Aedes albopictus (Skuse, 1895)		FR		Occitanie	PRESENT	3	3b5161b7-9831-4444-9822-a60df4df107d	43.615	3.871	100.0						2023-09-19T09:52/2023-09-20T09:52		9	2023	1651430	1651430	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.113Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673532	8e52f35a-2522-4865-8361-5c249310a7cf	BG13_ZPLSou_26072023_CUPIP_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	Culex pipiens Linnaeus, 1758		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.626	3.845	100.0						2023-07-25T13:03/2023-07-26T13:03		7	2023	1652991	1652991	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.113Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673531	8e52f35a-2522-4865-8361-5c249310a7cf	BG12_ZPLSou_28062023_CUPIP_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	Culex pipiens Linnaeus, 1758		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.626	3.845	100.0						2023-06-27T13:21/2023-06-28T13:21		6	2023	1652991	1652991	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.111Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673530	8e52f35a-2522-4865-8361-5c249310a7cf	BG04_PaJdP_03052023_ALBO_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes albopictus		SPECIES	Aedes albopictus (Skuse, 1894)	Aedes albopictus (Skuse, 1895)		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.615	3.871	100.0						2023-05-02T09:48/2023-05-03T09:48		5	2023	1651430	1651430	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.112Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673529	8e52f35a-2522-4865-8361-5c249310a7cf	BG13_ZPLSou_27072023_CUPIP_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	Culex pipiens Linnaeus, 1758		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.626	3.845	100.0						2023-07-26T13:03/2023-07-27T13:03		7	2023	1652991	1652991	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.111Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673528	8e52f35a-2522-4865-8361-5c249310a7cf	BG04_PaJdP_19042023_ALBO_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes albopictus		SPECIES	Aedes albopictus (Skuse, 1894)	Aedes albopictus (Skuse, 1895)		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.615	3.871	100.0						2023-04-18T10:00/2023-04-19T10:00		4	2023	1651430	1651430	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.112Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673527	8e52f35a-2522-4865-8361-5c249310a7cf	BG11_ZPLem_01062023_CUHOR_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex hortensis		SPECIES	Culex hortensis Ficalbi, 1889	Culex hortensis Ficalbi, 1889		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.594	3.875	100.0						2023			2023	1653124	1653124	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.110Z		RECORDED_DATE_MISMATCH;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673526	8e52f35a-2522-4865-8361-5c249310a7cf	BG04_PaJdP_20092023_ALBO_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes albopictus		SPECIES	Aedes albopictus (Skuse, 1894)	Aedes albopictus (Skuse, 1895)		FR		Occitanie	PRESENT	8	3b5161b7-9831-4444-9822-a60df4df107d	43.615	3.871	100.0						2023-09-19T09:52/2023-09-20T09:52		9	2023	1651430	1651430	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.113Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673525	8e52f35a-2522-4865-8361-5c249310a7cf	BG02_PaAig_03052023_CULLA_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta longiareolata		SPECIES	Culiseta longiareolata (Macquart, 1838)	Culiseta longiareolata (Macquart, 1838)		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.63	3.874	100.0						2023-05-02T07:46/2023-05-03T07:46		5	2023	1649571	1649571	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.249Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673524	8e52f35a-2522-4865-8361-5c249310a7cf	BG12_ZPLSou_29062023_CUPIP_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	Culex pipiens Linnaeus, 1758		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.626	3.845	100.0						2023-06-28T13:21/2023-06-29T13:21		6	2023	1652991	1652991	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.113Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673523	8e52f35a-2522-4865-8361-5c249310a7cf	BG01_PaAig_29062023_ALBO_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes albopictus		SPECIES	Aedes albopictus (Skuse, 1894)	Aedes albopictus (Skuse, 1895)		FR		Occitanie	PRESENT	25	3b5161b7-9831-4444-9822-a60df4df107d	43.629	3.874	100.0						2023-06-28T13:48/2023-06-29T13:48		6	2023	1651430	1651430	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.112Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673522	8e52f35a-2522-4865-8361-5c249310a7cf	BG24_UrbAca_31052023_CUPIP_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	Culex pipiens Linnaeus, 1758		FR		Occitanie	PRESENT	1	3b5161b7-9831-4444-9822-a60df4df107d	43.617	3.869	100.0						2023-05-30T09:13/2023-05-31T09:13		5	2023	1652991	1652991	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.109Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673521	8e52f35a-2522-4865-8361-5c249310a7cf	BG11_ZPLem_21092023_CUHOR_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex hortensis		SPECIES	Culex hortensis Ficalbi, 1889	Culex hortensis Ficalbi, 1889		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.594	3.875	100.0						2023-09-20T11:49/2023-09-21T11:49		9	2023	1653124	1653124	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.110Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673520	8e52f35a-2522-4865-8361-5c249310a7cf	BG01_PaAig_29062023_ALBO_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes albopictus		SPECIES	Aedes albopictus (Skuse, 1894)	Aedes albopictus (Skuse, 1895)		FR		Occitanie	PRESENT	23	3b5161b7-9831-4444-9822-a60df4df107d	43.629	3.874	100.0						2023-06-28T13:48/2023-06-29T13:48		6	2023	1651430	1651430	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.109Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673519	8e52f35a-2522-4865-8361-5c249310a7cf	BG12_ZPLSou_04052023_ALBO_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes albopictus		SPECIES	Aedes albopictus (Skuse, 1894)	Aedes albopictus (Skuse, 1895)		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.626	3.845	100.0						2023-05-03T13:24/2023-05-04T13:24		5	2023	1651430	1651430	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.108Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673518	8e52f35a-2522-4865-8361-5c249310a7cf	BG14_ZPLem_17102023_CUHOR_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex hortensis		SPECIES	Culex hortensis Ficalbi, 1889	Culex hortensis Ficalbi, 1889		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.594	3.874	100.0						2023-10-16T11:41/2023-10-17T11:41		10	2023	1653124	1653124	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.108Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673517	8e52f35a-2522-4865-8361-5c249310a7cf	BG02_PaAig_03052023_CULLA_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta longiareolata		SPECIES	Culiseta longiareolata (Macquart, 1838)	Culiseta longiareolata (Macquart, 1838)		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.63	3.874	100.0						2023-05-02T07:46/2023-05-03T07:46		5	2023	1649571	1649571	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.108Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673516	8e52f35a-2522-4865-8361-5c249310a7cf	BG04_PaJdP_28062023_CUHOR_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex hortensis		SPECIES	Culex hortensis Ficalbi, 1889	Culex hortensis Ficalbi, 1889		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.615	3.871	100.0						2023-06-27T09:56/2023-06-28T09:56		6	2023	1653124	1653124	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.107Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673515	8e52f35a-2522-4865-8361-5c249310a7cf	BG02_PaAig_21092023_CUPIP_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	Culex pipiens Linnaeus, 1758		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.63	3.874	100.0						2023-09-20T07:50/2023-09-21T07:50		9	2023	1652991	1652991	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.107Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673514	8e52f35a-2522-4865-8361-5c249310a7cf	BG11_ZPLem_21092023_CUHOR_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex hortensis		SPECIES	Culex hortensis Ficalbi, 1889	Culex hortensis Ficalbi, 1889		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.594	3.875	100.0						2023-09-20T11:49/2023-09-21T11:49		9	2023	1653124	1653124	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.110Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673513	8e52f35a-2522-4865-8361-5c249310a7cf	BG12_ZPLSou_04052023_ALBO_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes albopictus		SPECIES	Aedes albopictus (Skuse, 1894)	Aedes albopictus (Skuse, 1895)		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.626	3.845	100.0						2023-05-03T13:24/2023-05-04T13:24		5	2023	1651430	1651430	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.107Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673512	8e52f35a-2522-4865-8361-5c249310a7cf	BG02_PaAig_24082023_CULLA_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta longiareolata		SPECIES	Culiseta longiareolata (Macquart, 1838)	Culiseta longiareolata (Macquart, 1838)		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.63	3.874	100.0						2023-08-23T07:25/2023-08-24T07:25		8	2023	1649571	1649571	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.107Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673511	8e52f35a-2522-4865-8361-5c249310a7cf	BG14_ZPLem_17102023_CULAN_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta annulata		SPECIES	Culiseta annulata (Schrank, 1776)	Culiseta annulata (Schrank, 1776)		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.594	3.874	100.0						2023-10-16T11:41/2023-10-17T11:41		10	2023	1649565	1649565	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.107Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673510	8e52f35a-2522-4865-8361-5c249310a7cf	BG14_ZPLem_17102023_CUHOR_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex hortensis		SPECIES	Culex hortensis Ficalbi, 1889	Culex hortensis Ficalbi, 1889		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.594	3.874	100.0						2023-10-16T11:41/2023-10-17T11:41		10	2023	1653124	1653124	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.107Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673509	8e52f35a-2522-4865-8361-5c249310a7cf	BG02_PaAig_23082023_CULLA_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta longiareolata		SPECIES	Culiseta longiareolata (Macquart, 1838)	Culiseta longiareolata (Macquart, 1838)		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.63	3.874	100.0						2023-08-22T07:25/2023-08-23T07:25		8	2023	1649571	1649571	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.106Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673508	8e52f35a-2522-4865-8361-5c249310a7cf	BG04_PaJdP_28062023_CULAN_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta annulata		SPECIES	Culiseta annulata (Schrank, 1776)	Culiseta annulata (Schrank, 1776)		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.615	3.871	100.0						2023-06-27T09:56/2023-06-28T09:56		6	2023	1649565	1649565	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.109Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673507	8e52f35a-2522-4865-8361-5c249310a7cf	BG24_UrbAca_03052023_ALBO_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes albopictus		SPECIES	Aedes albopictus (Skuse, 1894)	Aedes albopictus (Skuse, 1895)		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.617	3.869	100.0						2023-05-02T10:59/2023-05-03T10:59		5	2023	1651430	1651430	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.106Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967673506	8e52f35a-2522-4865-8361-5c249310a7cf	BG02_PaAig_23082023_CULLA_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta longiareolata		SPECIES	Culiseta longiareolata (Macquart, 1838)	Culiseta longiareolata (Macquart, 1838)		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.63	3.874	100.0						2023-08-22T07:25/2023-08-23T07:25		8	2023	1649571	1649571	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.106Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
